,animal_id,breed,age,Success,Sex,Size,life_expectancy,Percent through Life
20016,A665220,Australian Cattle Dog Mix,0.1601048162065842,0,Male,medium,13,0.012315755092814169
20017,A664118,Australian Cattle Dog Mix,0.20991000651773972,1,Female,medium,13,0.016146923578287672
20018,A691913,Australian Cattle Dog Mix,15.002355740820596,0,Female,medium,13,1.1540273646785073
20019,A677619,Australian Cattle Dog Mix,0.716582514052688,0,Male,medium,13,0.05512173185020677
20020,A681963,Australian Cattle Dog Mix,0.1553115776200439,1,Female,medium,13,0.01194704443231107
20021,A691870,Australian Cattle Dog Mix,7.019396550085065,1,Male,medium,13,0.5399535807757743
20022,A664992,Australian Cattle Dog Mix,1.5101211295691674,0,Female,medium,13,0.11616316381301288
20023,A675790,Australian Cattle Dog Mix,7.0024994809384635,0,Female,medium,13,0.5386538062260356
20024,A687722,Australian Cattle Dog Mix,1.8636210493332817,0,Male,medium,13,0.14335546533332935
20025,A666050,Australian Cattle Dog Mix,1.0206499030704868,1,Male,medium,13,0.07851153100542206
20026,A676322,Australian Cattle Dog Mix,0.16895928352015746,1,Female,medium,13,0.012996867963089036
20027,A669105,Australian Cattle Dog Mix,2.3811539213292843,0,Male,medium,13,0.1831656862560988
20028,A674744,Australian Cattle Dog Mix,0.3413922865554316,0,Female,medium,13,0.026260945119648584
20029,A669870,Australian Cattle Dog Mix,0.22113732657070304,1,Female,medium,13,0.017010563582361773
20030,A686889,Australian Cattle Dog Mix,0.8754685813763002,1,Female,medium,13,0.06734373702894617
20031,A674191,Australian Cattle Dog Mix,1.0914609243630373,1,Female,medium,13,0.08395853264331056
20032,A688464,Australian Cattle Dog Mix,1.5271246728771524,1,Female,medium,13,0.11747112868285788
20033,A691891,Australian Cattle Dog Mix,0.43419212349785874,0,Female,medium,13,0.0333993941152199
20034,A680175,Australian Cattle Dog Mix,0.16901632324946972,0,Female,medium,13,0.013001255634574594
20035,A677444,Australian Cattle Dog Mix,1.2006729927529123,1,Male,medium,13,0.09235946098099325
20036,A664999,Australian Cattle Dog Mix,0.02892294540993693,0,Male,medium,13,0.002224841954610533
20037,A673737,Australian Cattle Dog Mix,1.2501910830931962,0,Female,medium,13,0.09616854485332278
20038,A682106,Australian Cattle Dog Mix,0.097716661609144,0,Female,medium,13,0.007516666277626461
20039,A590330,Australian Cattle Dog Mix,9.271948697706927,0,Female,medium,13,0.7132268229005329
20040,A690605,Australian Cattle Dog Mix,2.0083802770305574,1,Female,medium,13,0.1544907905408121
20041,A685081,Australian Cattle Dog Mix,3.013013424110161,0,Male,medium,13,0.23177026339308932
20042,A661809,Australian Cattle Dog Mix,0.19889753611185262,0,Female,medium,13,0.015299810470142509
20043,A689215,Australian Cattle Dog Mix,0.4836969045679697,0,Female,medium,13,0.037207454197536134
20044,A691326,Australian Cattle Dog Mix,0.3026851262441316,0,Male,medium,13,0.023283471249548583
20045,A681826,Australian Cattle Dog Mix,2.2274622720217088,1,Female,medium,13,0.1713432516939776
20046,A671023,Australian Cattle Dog Mix,3.5446465171921546,0,Male,medium,13,0.2726651167070888
20047,A678147,Australian Cattle Dog Mix,1.0119950748095063,0,Female,medium,13,0.07784577498534664
20048,A680301,Australian Cattle Dog Mix,1.6117279007174077,1,Female,medium,13,0.12397906928595444
20049,A684626,Australian Cattle Dog Mix,0.42079729373102953,1,Female,medium,13,0.03236902259469458
20050,A687047,Australian Cattle Dog Mix,10.000612226427952,0,Female,medium,13,0.769277863571381
20051,A667616,Australian Cattle Dog Mix,4.481387175795685,0,Male,medium,13,0.34472209044582197
20052,A664997,Australian Cattle Dog Mix,0.02892104408562652,0,Male,medium,13,0.002224695698894348
20053,A674532,Australian Cattle Dog Mix,2.260309550808329,0,Female,medium,13,0.17386996544679453
20054,A673373,Australian Cattle Dog Mix,0.6836877021583073,1,Male,medium,13,0.05259136170448518
20055,A612291,Australian Cattle Dog Mix,6.200703413941879,1,Female,medium,13,0.4769771856878368
20056,A678925,Australian Cattle Dog Mix,4.001426373497669,0,Female,medium,13,0.3078020287305899
20057,A669709,Australian Cattle Dog Mix,2.003408313958839,0,Female,medium,13,0.1541083318429876
20058,A691899,Australian Cattle Dog Mix,4.401428883245758,0,Male,medium,13,0.33857145255736604
20059,A669667,Australian Cattle Dog Mix,2.0031858590145206,0,Female,medium,13,0.1540912199241939
20060,A674231,Australian Cattle Dog Mix,1.5481305038585476,1,Female,medium,13,0.11908696183527288
20061,A676320,Australian Cattle Dog Mix,0.16897069146601992,1,Male,medium,13,0.012997745497386148
20062,A643529,Australian Cattle Dog Mix,1.5213921800812702,1,Male,medium,13,0.11703016769855924
20063,A664949,Australian Cattle Dog Mix,0.21289508568508136,1,Female,medium,13,0.016376545052698567
20064,A690212,Australian Cattle Dog Mix,0.17994893803431966,1,Male,medium,13,0.013842226002639974
20065,A683590,Australian Cattle Dog Mix,1.507428854345629,0,Female,medium,13,0.11595606571889452
20066,A682648,Australian Cattle Dog Mix,4.0377587797452685,1,Female,medium,13,0.3105968292111745
20067,A676319,Australian Cattle Dog Mix,0.45345253876229874,0,Male,medium,13,0.034880964520176826
20068,A674615,Australian Cattle Dog Mix,0.2483452774526513,1,Male,medium,13,0.019103482880973178
20069,A676323,Australian Cattle Dog Mix,0.17390272672722004,1,Female,medium,13,0.013377132825170772
20070,A684936,Australian Cattle Dog Mix,2.033030946715006,1,Male,medium,13,0.15638699590115432
20071,A670888,Australian Cattle Dog Mix,1.510653500376082,0,Female,medium,13,0.11620411541354476
20072,A670865,Australian Cattle Dog Mix,2.0141964280960973,0,Male,medium,13,0.15493818677662288
20073,A661807,Australian Cattle Dog Mix,0.19654179529125626,1,Female,medium,13,0.015118599637788943
20074,A664668,Australian Cattle Dog Mix,0.18265832517665204,1,Female,medium,13,0.014050640398204002
20075,A687091,Australian Cattle Dog Mix,1.531775312140412,0,Female,medium,13,0.11782887016464708
20076,A671023,Australian Cattle Dog Mix,3.161731209021708,1,Male,medium,13,0.24321009300166985
20077,A664119,Australian Cattle Dog Mix,0.40989510013514613,1,Female,medium,13,0.031530392318088164
20078,A686918,Australian Cattle Dog Mix,3.016129694654921,0,Female,medium,13,0.232009976511917
20079,A687675,Australian Cattle Dog Mix,1.0147253765192532,1,Male,medium,13,0.0780557981937887
20080,A689842,Australian Cattle Dog Mix,0.32240185934306964,1,Female,medium,13,0.024800143026389974
20081,A681962,Australian Cattle Dog Mix,0.15528115643107737,1,Male,medium,13,0.011944704340852106
20082,A671069,Australian Cattle Dog Mix,1.0421690916156923,1,Female,medium,13,0.0801668532012071
20083,A671747,Australian Cattle Dog Mix,0.5168940270277054,1,Male,medium,13,0.03976107900213118
20084,A680301,Australian Cattle Dog Mix,1.5189375703965327,1,Female,medium,13,0.11684135156896405
20085,A681957,Australian Cattle Dog Mix,1.0750905220504186,1,Female,medium,13,0.08269927092695527
20086,A673374,Australian Cattle Dog Mix,0.6999516303095432,1,Male,medium,13,0.0538424331007341
20087,A668538,Australian Cattle Dog Mix,1.5183975942923764,1,Female,medium,13,0.11679981494556742
20088,A668214,Australian Cattle Dog Mix,1.0233022504835068,1,Male,medium,13,0.07871555772950052
20089,A617707,Australian Cattle Dog Mix,2.764738495656995,0,Female,medium,13,0.212672191973615
20090,A665885,Australian Cattle Dog Mix,0.8369914813065596,0,Female,medium,13,0.0643839601005046
20091,A671094,Australian Cattle Dog Mix,0.36586613307901217,0,Female,medium,13,0.02814354869838555
20092,A667258,Australian Cattle Dog Mix,0.17994513538569884,1,Female,medium,13,0.013841933491207603
20093,A682790,Australian Cattle Dog Mix,0.83978452671855,1,Male,medium,13,0.06459880974758077
20094,A664965,Australian Cattle Dog Mix,0.9432070625832305,0,Female,medium,13,0.07255438942947927
20095,A685691,Australian Cattle Dog Mix,0.44290399148815135,1,Male,medium,13,0.034069537806780875
20096,A679484,Australian Cattle Dog Mix,0.17720342573008951,0,Female,medium,13,0.013631032748468424
20097,A672757,Australian Cattle Dog Mix,2.704371448801519,0,Male,medium,13,0.20802857298473224
20098,A681960,Australian Cattle Dog Mix,0.15689347944630394,1,Female,medium,13,0.012068729188177226
20099,A478560,Australian Cattle Dog Mix,7.168975634909227,0,Female,medium,13,0.5514596642237867
20100,A569147,Australian Cattle Dog Mix,4.634462796026688,0,Male,medium,13,0.3564971381558991
20101,A669586,Australian Cattle Dog Mix,1.020549132882035,1,Female,medium,13,0.07850377945246424
20102,A688820,Australian Cattle Dog Mix,8.002057993433587,0,Female,medium,13,0.6155429225718143
20103,A693544,Australian Cattle Dog Mix,1.0278369089638315,1,Male,medium,13,0.07906437761260242
20104,A689759,Australian Cattle Dog Mix,1.515463850881416,0,Male,medium,13,0.11657414237549354
20105,A684463,Australian Cattle Dog Mix,1.406441914922582,1,Male,medium,13,0.10818783960942938
20106,A602944,Australian Cattle Dog Mix,7.515007152782056,0,Male,medium,13,0.5780774732909274
20107,A690420,Australian Cattle Dog Mix,3.0027329635637816,0,Male,medium,13,0.23097945873567552
20108,A574935,Australian Cattle Dog Mix,10.339726726459514,0,Male,medium,13,0.7953635943430395
20109,A681096,Australian Cattle Dog Mix,1.8363598613706418,0,Male,medium,13,0.14125845087466476
20110,A615647,Australian Cattle Dog Mix,4.494627998293371,0,Female,medium,13,0.3457406152533362
20111,A672571,Australian Cattle Dog Mix,1.0122574575643428,1,Female,medium,13,0.07786595827418022
20112,A691896,Australian Cattle Dog Mix,4.401451699137483,0,Male,medium,13,0.3385732076259602
20113,A689465,Australian Cattle Dog Mix,3.015720909928183,0,Female,medium,13,0.23197853153293715
20114,A691532,Australian Cattle Dog Mix,0.17390843070015127,0,Male,medium,13,0.013377571592319329
20115,A670444,Australian Cattle Dog Mix,3.0188847135807033,0,Female,medium,13,0.2322219010446695
20116,A665221,Australian Cattle Dog Mix,0.1546309035169176,0,Male,medium,13,0.011894684885916738
20117,A673600,Australian Cattle Dog Mix,0.4700339880733729,1,Male,medium,13,0.03615646062102868
20118,A672352,Australian Cattle Dog Mix,2.3868997233953393,1,Male,medium,13,0.1836076710304107
20119,A692550,Australian Cattle Dog Mix,6.008764724806122,1,Female,medium,13,0.46221267113893244
20120,A660512,Australian Cattle Dog Mix,5.923351532809632,0,Female,medium,13,0.4556424256007409
20121,A680177,Australian Cattle Dog Mix,0.16902012589809054,0,Male,medium,13,0.013001548146006965
20122,A680301,Australian Cattle Dog Mix,1.5239912904135988,1,Female,medium,13,0.11723009926258453
20123,A656968,Australian Cattle Dog Mix,3.8923017660260726,0,Female,medium,13,0.29940782815585176
20124,A684284,Australian Cattle Dog Mix,6.020085209750295,0,Male,medium,13,0.46308347767309965
20125,A664666,Australian Cattle Dog Mix,0.7549550412853561,1,Female,medium,13,0.05807346471425816
20126,A683129,Australian Cattle Dog Mix,5.0014735263405665,0,Male,medium,13,0.3847287327954282
20127,A689216,Australian Cattle Dog Mix,0.4836969045679697,0,Female,medium,13,0.037207454197536134
20128,A687375,Australian Cattle Dog Mix,0.18282754304027843,1,Male,medium,13,0.014063657156944494
20129,A692637,Australian Cattle Dog Mix,0.1553762226465978,1,Male,medium,13,0.01195201712666137
20130,A643531,Australian Cattle Dog Mix,1.5863870503082806,1,Female,medium,13,0.12202977310063698
20131,A667616,Australian Cattle Dog Mix,4.032170787596977,1,Male,medium,13,0.3101669836613059
20132,A672447,Australian Cattle Dog Mix,12.002071682968621,0,Female,medium,13,0.9232362833052785
20133,A690610,Australian Cattle Dog Mix,0.6809193739623522,1,Male,medium,13,0.052378413381719405
20134,A664308,Australian Cattle Dog Mix,6.0063234243915575,0,Male,medium,13,0.46202487879935056
20135,A667593,Australian Cattle Dog Mix,0.17460621672207124,1,Female,medium,13,0.013431247440159326
20136,A661757,Australian Cattle Dog Mix,3.2103594795847203,0,Female,medium,13,0.24695072919882463
20137,A687397,Australian Cattle Dog Mix,0.2237136210113068,1,Male,medium,13,0.01720874007779283
20138,A690608,Australian Cattle Dog Mix,0.7161604200557773,0,Male,medium,13,0.05508926308121364
20139,A689843,Australian Cattle Dog Mix,0.30586033784251404,1,Female,medium,13,0.023527718295578003
20140,A665973,Australian Cattle Dog Mix,3.0927967948235304,1,Female,medium,13,0.2379074457556562
20141,A666548,Australian Cattle Dog Mix,0.5248890957529738,1,Male,medium,13,0.040376084288690293
20142,A685040,Australian Cattle Dog Mix,3.0193220181720974,0,Male,medium,13,0.23225553985939212
20143,A676317,Australian Cattle Dog Mix,0.17432672204844119,1,Male,medium,13,0.013409747849880091
20144,A691531,Australian Cattle Dog Mix,0.17445601210154896,0,Male,medium,13,0.01341969323858069
20145,A628590,Australian Cattle Dog Mix,5.36520827486761,1,Male,medium,13,0.41270832883597003
20146,A688150,Australian Cattle Dog Mix,0.19909907648875594,1,Male,medium,13,0.01531531357605815
20147,A669067,Australian Cattle Dog Mix,2.592269367459823,1,Male,medium,13,0.19940533595844792
20148,A671189,Australian Cattle Dog Mix,0.1551727809453841,1,Female,medium,13,0.011936367765029545
20149,A638828,Australian Cattle Dog Mix,13.841793085720067,1,Male,medium,13,1.064753314286159
20150,A679220,Australian Cattle Dog Mix,2.0061119971282397,0,Female,medium,13,0.15431630747140307
20151,A674616,Australian Cattle Dog Mix,0.32732438798271773,1,Female,medium,13,0.025178799075593672
20152,A675815,Australian Cattle Dog Mix,0.4672010148508639,0,Female,medium,13,0.035938539603912606
20153,A688122,Australian Cattle Dog Mix,12.012568894486387,0,Female,medium,13,0.9240437611143375
20154,A680178,Australian Cattle Dog Mix,0.16901822457378013,0,Male,medium,13,0.01300140189029078
20155,A675917,Australian Cattle Dog Mix,0.1772642681080226,1,Female,medium,13,0.013635712931386353
20156,A676526,Australian Cattle Dog Mix,0.1690372378168842,1,Male,medium,13,0.013002864447452632
20157,A542480,Australian Cattle Dog Mix,5.729213011446733,0,Male,medium,13,0.4407086931882102
20158,A682104,Australian Cattle Dog Mix,0.0977147602848336,0,Female,medium,13,0.007516520021910277
20159,A667537,Australian Cattle Dog Mix,0.22919894164683585,1,Female,medium,13,0.017630687818987373
20160,A690584,Australian Cattle Dog Mix,0.27304728289348096,1,Female,medium,13,0.02100363714565238
20161,A678641,Australian Cattle Dog Mix,1.0176172907953849,1,Female,medium,13,0.07827825313810653
20162,A666263,Australian Cattle Dog Mix,0.1852289156443246,0,Female,medium,13,0.014248378126486506
20163,A675670,Australian Cattle Dog Mix,0.718862201900868,1,Male,medium,13,0.05529709245391293
20164,A664123,Australian Cattle Dog Mix,6.036326322009806,1,Female,medium,13,0.46433279400075433
20165,A661150,Australian Cattle Dog Mix,0.3191068643131314,1,Male,medium,13,0.024546681870240877
20166,A688218,Australian Cattle Dog Mix,5.011373722024865,1,Female,medium,13,0.38549028630960497
20167,A666262,Australian Cattle Dog Mix,5.033944342913726,1,Female,medium,13,0.38722648791644043
20168,A676826,Australian Cattle Dog Mix,2.252521726432895,1,Female,medium,13,0.17327090203329962
20169,A638625,Australian Cattle Dog Mix,3.2953334656655056,0,Male,medium,13,0.25348718966657735
20170,A689621,Australian Cattle Dog Mix,0.4312127483034483,0,Female,medium,13,0.03317021140795756
20171,A661808,Australian Cattle Dog Mix,0.1988690162471965,0,Female,medium,13,0.01529761663439973
20172,A676322,Australian Cattle Dog Mix,0.17405103002343192,1,Female,medium,13,0.013388540771033224
20173,A664667,Australian Cattle Dog Mix,0.18275339139217248,1,Female,medium,13,0.014057953184013268
20174,A674119,Australian Cattle Dog Mix,1.0478977817629536,1,Female,medium,13,0.08060752167407335
20175,A676876,Australian Cattle Dog Mix,0.33307969667032483,0,Female,medium,13,0.025621515128486524
20176,A672757,Australian Cattle Dog Mix,2.02737260556723,0,Male,medium,13,0.15595173888978692
20177,A683260,Australian Cattle Dog Mix,6.027618256668134,0,Female,medium,13,0.4636629428206257
20178,A666629,Australian Cattle Dog Mix,2.022567959034827,1,Male,medium,13,0.1555821506949867
20179,A675045,Australian Cattle Dog Mix,4.001857974116131,0,Male,medium,13,0.30783522877816394
20180,A666442,Australian Cattle Dog Mix,4.010187675920032,0,Female,medium,13,0.3084759750707717
20181,A691345,Australian Cattle Dog Mix,0.19921695859600128,1,Female,medium,13,0.015324381430461637
20182,A676324,Australian Cattle Dog Mix,0.1689649874930887,1,Female,medium,13,0.012997306730237591
20183,A689963,Australian Cattle Dog Mix,8.001440063032703,0,Female,medium,13,0.6154953894640541
20184,A670305,Australian Cattle Dog Mix,0.91333725766671,1,Female,medium,13,0.07025671212820847
20185,A684914,Australian Cattle Dog Mix,2.2252852556862908,1,Female,medium,13,0.17117578889894544
20186,A660607,Australian Cattle Dog Mix,4.206619194401284,1,Male,medium,13,0.32358609187702186
20187,A648236,Australian Cattle Dog Mix,1.7156771034160714,0,Male,medium,13,0.13197516180123625
20188,A685222,Australian Cattle Dog Mix,8.084155275832723,1,Female,medium,13,0.6218580981409787
20189,A691944,Australian Cattle Dog Mix,4.505638567374948,0,Female,medium,13,0.34658758210576524
20190,A664770,Australian Cattle Dog Mix,0.3088245024424412,1,Female,medium,13,0.023755730957110862
20191,A686890,Australian Cattle Dog Mix,0.8616839801258372,1,Male,medium,13,0.06628338308660287
20192,A674402,Australian Cattle Dog Mix,1.4392112394124756,0,Female,medium,13,0.11070855687788274
20193,A685129,Australian Cattle Dog Mix,3.1995295363126326,0,Female,medium,13,0.24611765663943327
20194,A660512,Australian Cattle Dog Mix,5.200895827962092,0,Female,medium,13,0.40006890984323784
20195,A673436,Australian Cattle Dog Mix,4.004266952017419,0,Male,medium,13,0.3080205347705707
20196,A681964,Australian Cattle Dog Mix,0.15530397232280227,1,Male,medium,13,0.011946459409446329
20197,A692638,Australian Cattle Dog Mix,0.15543326237591007,1,Female,medium,13,0.011956404798146929
20198,A663408,Australian Cattle Dog Mix,0.8131374665081723,1,Female,medium,13,0.06254903588524402
20199,A659059,Australian Cattle Dog Mix,2.2358109870687133,1,Female,medium,13,0.17198546054374717
20200,A680176,Australian Cattle Dog Mix,0.16901822457378013,0,Female,medium,13,0.01300140189029078
20201,A667834,Australian Cattle Dog Mix,1.7044459807144872,0,Male,medium,13,0.13111122928572977
20202,A681492,Australian Cattle Dog Mix,2.0472490499082423,0,Male,medium,13,0.15748069614678786
20203,A689622,Australian Cattle Dog Mix,0.4312127483034483,0,Male,medium,13,0.03317021140795756
20204,A664996,Australian Cattle Dog Mix,0.028919142761316113,0,Female,medium,13,0.0022245494431781627
20205,A682105,Australian Cattle Dog Mix,0.097716661609144,0,Female,medium,13,0.007516666277626461
20206,A664995,Australian Cattle Dog Mix,0.028917241437005702,0,Male,medium,13,0.002224403187461977
20207,A669780,Australian Cattle Dog Mix,1.0691812060936683,1,Male,medium,13,0.08224470816105141
20208,A680366,Australian Cattle Dog Mix,2.0794879049155317,0,Female,medium,13,0.1599606080704255
20209,A665493,Australian Cattle Dog Mix,5.001597112420743,0,Male,medium,13,0.38473823941698027
20210,A663603,Australian Cattle Dog Mix,1.2718718842047863,1,Male,medium,13,0.09783629878498355
20211,A664998,Australian Cattle Dog Mix,0.02892104408562652,0,Male,medium,13,0.002224695698894348
20212,A693335,Australian Cattle Dog Mix,1.00615040387931,0,Female,medium,13,0.07739618491379309
20213,A640106,Australian Cattle Dog Mix,2.1780278399510826,0,Female,medium,13,0.1675406030731602
20214,A676533,Australian Cattle Dog Mix,13.001719557706334,0,Female,medium,13,1.000132273669718
20215,A675910,Australian Cattle Dog Mix,6.000782965351027,0,Male,medium,13,0.46159868964238665
20216,A676319,Australian Cattle Dog Mix,0.1746784670458668,1,Male,medium,13,0.013436805157374368
20217,A691870,Australian Cattle Dog Mix,7.030156144357668,0,Male,medium,13,0.5407812418736667
20218,A670688,Australian Cattle Dog Mix,2.022410149117063,0,Female,medium,13,0.1555700114705433
20219,A691637,Australian Cattle Dog Mix,1.5540892542473683,1,Male,medium,13,0.11954532724979756
20220,A692321,Australian Cattle Dog Mix,8.508682967860775,0,Female,medium,13,0.6545140744508289
20221,A683301,Australian Cattle Dog Mix,7.0269581168675606,0,Male,medium,13,0.5405352397590432
20222,A667312,Australian Cattle Dog Mix,2.005821094508747,0,Female,medium,13,0.1542939303468267
20223,A676967,Australian Cattle Dog Mix,14.000914917258168,0,Male,medium,13,1.0769934551737053
20224,A676321,Australian Cattle Dog Mix,0.17163254550059207,1,Male,medium,13,0.013202503500045544
20225,A670717,Australian Cattle Dog Mix,6.003104482334035,0,Male,medium,13,0.46177726787184886
20226,A664993,Australian Cattle Dog Mix,0.028915340112695295,0,Female,medium,13,0.002224256931745792
20227,A659894,Australian Cattle Dog Mix,1.1956687071679166,0,Female,medium,13,0.09197451593599358
20228,A668107,Australian Cattle Dog Mix,0.6124926133550541,0,Male,medium,13,0.04711481641192724
20229,A673594,Australian Cattle Dog Mix,2.0309318846763147,1,Female,medium,13,0.15622552959048575
20230,A663803,Australian Cattle Dog Mix,4.065042783599633,1,Female,medium,13,0.31269559873843333
20231,A685521,Australian Cattle Dog Mix,0.8619064350701551,1,Male,medium,13,0.06630049500539655
20232,A664499,Australian Cattle Dog Mix,2.0331165063089744,0,Female,medium,13,0.15639357740838264
20233,A689081,Australian Cattle Dog Mix,0.6809745123673541,1,Female,medium,13,0.05238265479748878
20234,A681966,Australian Cattle Dog Mix,0.15520700478297145,1,Female,medium,13,0.011939000367920881
20235,A665974,Australian Cattle Dog Mix,0.17998696452052784,1,Female,medium,13,0.01384515111696368
20236,A684623,Australian Cattle Dog Mix,0.4209665115946559,1,Female,medium,13,0.032382039353435074
20237,A691344,Australian Cattle Dog Mix,0.19580027881019688,0,Female,medium,13,0.015061559908476683
20238,A682387,Australian Cattle Dog Mix,0.4342548672001022,0,Male,medium,13,0.03340422055385402
20239,A665497,Australian Cattle Dog Mix,3.0136617757000104,0,Male,medium,13,0.2318201365923085
20240,A659043,Australian Cattle Dog Mix,6.236185928222726,1,Female,medium,13,0.4797066098632866
20241,A688148,Australian Cattle Dog Mix,0.20117722396003265,0,Male,medium,13,0.015475171073848666
20242,A671759,Australian Cattle Dog Mix,1.3320069694943921,1,Female,medium,13,0.1024620745764917
20243,A684980,Australian Cattle Dog Mix,3.0025200152410156,0,Male,medium,13,0.23096307809546274
20244,A677042,Australian Cattle Dog Mix,1.0175222245798643,0,Female,medium,13,0.07827094035229726
20245,A670509,Australian Cattle Dog Mix,1.2532921430434727,1,Male,medium,13,0.09640708792642097
20246,A684463,Australian Cattle Dog Mix,1.2201615669346013,1,Male,medium,13,0.0938585820718924
20247,A676526,Australian Cattle Dog Mix,0.4368178523705331,0,Male,medium,13,0.033601373259271775
20248,A669444,Australian Cattle Dog Mix,2.0061234050741024,0,Male,medium,13,0.15431718500570019
20249,A680179,Australian Cattle Dog Mix,0.16901822457378013,0,Male,medium,13,0.01300140189029078
20250,A667834,Australian Cattle Dog Mix,0.6916485470459884,1,Male,medium,13,0.05320373438815296
20251,A687240,Australian Cattle Dog Mix,7.005503573348909,0,Female,medium,13,0.5388848902576083
20252,A665000,Australian Cattle Dog Mix,0.028924846734247337,0,Male,medium,13,0.002224988210326718
20253,A691890,Australian Cattle Dog Mix,0.43419212349785874,0,Female,medium,13,0.0333993941152199
20254,A649065,Australian Cattle Dog Mix,2.5782109755086613,1,Female,medium,13,0.19832392119297396
20255,A691533,Australian Cattle Dog Mix,1.0034657339530129,0,Female,medium,13,0.07718967184253946
20256,A685212,Australian Cattle Dog Mix,1.0178340417667715,1,Female,medium,13,0.07829492628975165
20257,A683312,Australian Cattle Dog Mix,0.3498626863583023,1,Male,medium,13,0.026912514335254024
20258,A684544,Australian Cattle Dog Mix,0.5111120997997525,0,Male,medium,13,0.03931631536921173
20259,A681967,Australian Cattle Dog Mix,0.155237425971938,1,Male,medium,13,0.011941340459379845
20260,A681968,Australian Cattle Dog Mix,0.15516137299952162,1,Female,medium,13,0.011935490230732433
20261,A653181,Australian Cattle Dog Mix,2.764059722878179,0,Male,medium,13,0.21261997868293686
20262,A688778,Australian Cattle Dog Mix,1.0041920398395892,0,Male,medium,13,0.07724554152612224
20263,A675148,Australian Cattle Dog Mix,0.644872166361314,0,Female,medium,13,0.049605551258562613
20264,A648236,Australian Cattle Dog Mix,1.8445317532567784,0,Male,medium,13,0.1418870579428291
20265,A688150,Australian Cattle Dog Mix,0.25872840951179316,0,Male,medium,13,0.01990218534706101
20266,A683702,Australian Cattle Dog Mix,0.26174961384103257,0,Male,medium,13,0.020134585680079427
20267,A681969,Australian Cattle Dog Mix,0.1552431299448692,1,Male,medium,13,0.0119417792265284
20268,A681796,Australian Cattle Dog Mix,2.5178762511664625,0,Female,medium,13,0.19368278855126636
20269,A605804,Australian Cattle Dog Mix,3.8564979279367666,1,Female,medium,13,0.29665368676436665
20270,A674629,Australian Cattle Dog Mix,2.005705113725812,0,Male,medium,13,0.15428500874813939
20271,A664988,Australian Cattle Dog Mix,3.0187972526624245,1,Female,medium,13,0.23221517328172497
20272,A669780,Australian Cattle Dog Mix,0.875221409215947,1,Male,medium,13,0.06732472378584207
20273,A675359,Australian Cattle Dog Mix,0.8370789422248385,0,Male,medium,13,0.06439068786344912
20274,A686155,Australian Cattle Dog Mix,0.5112718110418268,1,Male,medium,13,0.039328600849371294
20275,A687099,Australian Cattle Dog Mix,0.7518520800107691,0,Male,medium,13,0.05783477538544378
20276,A680937,Australian Cattle Dog Mix,6.035812964445996,1,Male,medium,13,0.4642933049573843
20277,A670716,Australian Cattle Dog Mix,8.00197433516393,0,Female,medium,13,0.6155364873203022
20278,A656967,Australian Cattle Dog Mix,3.89233598986366,0,Male,medium,13,0.29941046075874306
20279,A690609,Australian Cattle Dog Mix,0.6837390379146884,1,Male,medium,13,0.05259531060882218
20280,A669971,Australian Cattle Dog Mix,2.017056019858952,1,Female,medium,13,0.15515815537376554
20281,A671514,Australian Cattle Dog Mix,2.1316279214798692,1,Male,medium,13,0.16397137857537455
20282,A684094,Australian Cattle Dog Mix,2.0145177519045565,0,Female,medium,13,0.1549629039926582
20283,A690070,Australian Cattle Dog Mix,12.007254693038796,0,Female,medium,13,0.9236349763875997
20284,A689757,Australian Cattle Dog Mix,2.0247887058293843,0,Male,medium,13,0.1557529773714911
20285,A683701,Australian Cattle Dog Mix,0.26174771251672213,0,Male,medium,13,0.02013443942436324
20286,A663408,Australian Cattle Dog Mix,1.2060860630646457,1,Female,medium,13,0.09277585100497275
20287,A665351,Australian Cattle Dog Mix,1.0150524043006435,1,Female,medium,13,0.07808095417697257
20288,A688152,Australian Cattle Dog Mix,1.096503236434241,0,Male,medium,13,0.08434640280263393
20289,A616027,Australian Cattle Dog Mix,2.295750235954347,0,Female,medium,13,0.17659617199648825
20290,A689620,Australian Cattle Dog Mix,0.42929241074993557,1,Male,medium,13,0.03302249313461043
20291,A676319,Australian Cattle Dog Mix,0.17702089859629028,1,Male,medium,13,0.013616992199714637
20292,A664869,Australian Cattle Dog Mix,3.0517491042861176,0,Male,medium,13,0.2347499310989321
20293,A687374,Australian Cattle Dog Mix,0.1828028258242431,1,Male,medium,13,0.014061755832634084
20294,A671188,Australian Cattle Dog Mix,0.15527925510676696,1,Female,medium,13,0.01194455808513592
20295,A672761,Australian Cattle Dog Mix,9.039937697404996,1,Female,medium,13,0.6953798228773074
20296,A687376,Australian Cattle Dog Mix,0.1828047271485535,1,Male,medium,13,0.01406190208835027
20297,A575129,Australian Cattle Dog Mix,10.339726726459514,0,Female,medium,13,0.7953635943430395
20298,A680162,Australian Cattle Dog Mix,1.5486077362604602,1,Female,medium,13,0.1191236720200354
20299,A688149,Australian Cattle Dog Mix,0.1990686552997894,1,Male,medium,13,0.015312973484599184
20300,A668906,Australian Cattle Dog Mix,12.012479532243798,0,Male,medium,13,0.9240368870956768
20301,A681508,Australian Cattle Dog Mix,0.32471006705590577,0,Male,medium,13,0.024977697465838906
